"","ID","candidatename","year","candnum","cnum","Date ending","week","fec_deadline","party","receipts_no_cand","receipts_w_cand","small_donations","inflation_multiplier","donations2016dollars_nocand","donations2016dollars_wcand","small_donations_2016dollars","pct_small","large_donations_nocand","large_donations_nocand_2016dollars","d_lag1_nocand","dlag2_nocand","dlag1_wcand","dlag2_wcand","dlag1_small_donations","dlag2_small_donations","dlag1_pct_small","dlag2_pct_small","dlag1_large","spending","expenditures2016dollars","e_lag1","e_lag2","tva","tvalag1","tvalag2","summalags","na","nalag1","nalag2","sumnalag","pa","palag1","palag2","sumpalags","polling","pollinglag1","pollinglag2","paXweek","palag1Xweek","FieldSize","PA_x_Polls","PA_x_Polls_L1","PA_x_Polls_L2","Endorsements_wk","Endorsements_wk_lag1","Endorsements_Total","Endorsements_total_lag1"
"363","363","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-34,0,"Republican",31925.810546875,31925.810546875,550,1.12,35756.9078125,35756.9078125,616,1.7227440449553,31309.810546875,35066.9878125,29988,20367.5478125,29988,20367.5478125,560,0.0112,1.86741363211951,5.4989437624525e-05,29360.8,67613.7578125,79108.1015625,46086.11328125,116172.5546875,2,2,3,5,2,1,1,2,2,1,2,3,0,0,0,-68,-34,7,0,0,0,0,0,12,12
"364","364","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-33,0,"Republican",147798.15625,147798.15625,280,1.12,165533.935,165533.935,313.6,0.189447559498903,147484.55625,165182.703,35756.9078125,29988,35756.9078125,29988,616,560,1.7227440449553,1.86741363211951,35066.9878125,32365.310546875,37867.4140625,79108.1015625,46086.11328125,1,2,2,4,6,2,1,3,1,2,1,3,0,0,0,-33,-66,7,0,0,0,0,0,12,12
"365","365","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-32,0,"Republican",42945.8515625,42945.8515625,958,1.12,48099.35375,48099.35375,1072.96,2.23071604158507,41872.8915625,46897.63855,165533.935,35756.9078125,165533.935,35756.9078125,313.6,616,0.189447559498903,1.7227440449553,165182.703,61512.91015625,71970.1015625,37867.4140625,79108.1015625,0,1,2,3,1,6,2,8,1,1,2,3,0,0,0,-32,-32,7,0,0,0,0,0,12,12
"366","366","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-31,0,"Republican",18850,18850,1535.64,1.12,21112,21112,1719.9168,8.14663129973475,17130.0832,19185.693184,48099.35375,165533.935,48099.35375,165533.935,1072.96,313.6,2.23071604158507,0.189447559498903,46897.63855,65904.53125,77108.296875,71970.1015625,37867.4140625,1,0,1,1,0,1,6,7,3,1,1,2,2,0,0,-93,-31,7,6,0,0,0,0,12,12
"367","367","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-30,0,"Republican",31875.0390625,31875.0390625,580.08,1.12,35700.04375,35700.04375,649.6896,1.819856593313,31225.3494625,34972.391398,21112,48099.35375,21112,48099.35375,1719.9168,1072.96,8.14663129973475,2.23071604158507,19185.693184,22119.259765625,25879.53515625,77108.296875,71970.1015625,0,1,0,1,7,0,1,1,2,3,1,4,2,2,0,-60,-90,7,4,6,0,0,0,12,12
"368","368","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-29,0,"Republican",124197.2578125,124197.2578125,2110.04,1.12,139100.92875,139100.92875,2363.2448,1.69894250256758,121834.0130125,136454.094574,35700.04375,21112,35700.04375,21112,649.6896,1719.9168,1.819856593313,8.14663129973475,34972.391398,56815.30859375,66473.9140625,25879.53515625,77108.296875,0,0,1,1,3,7,0,7,1,2,3,5,3,2,2,-29,-58,7,3,4,6,0,0,12,12
"369","369","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-28,0,"Republican",56914,56914,435,1.12,63743.68,63743.68,487.2,0.764311065818604,56426.8,63198.016,139100.92875,35700.04375,139100.92875,35700.04375,2363.2448,649.6896,1.69894250256758,1.819856593313,136454.094574,9898.83984375,11581.642578125,66473.9140625,25879.53515625,0,0,0,0,2,3,7,10,1,1,2,3,3,3,2,-28,-28,7,3,3,4,0,0,12,12
"370","370","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-27,1,"Republican",54827.96875,54827.96875,3160,1.12,61407.325,61407.325,3539.2,5.76348179960615,51288.76875,57443.421,63743.68,139100.92875,63743.68,139100.92875,487.2,2363.2448,0.764311065818604,1.69894250256758,63198.016,146113.25,170952.5,11581.642578125,66473.9140625,0,0,0,0,3,2,3,5,1,1,1,2,3,3,3,-27,-27,7,3,3,3,0,0,12,12
"371","371","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-26,0,"Republican",11981.080078125,11981.080078125,3110.16,1.12,13418.8096875,13418.8096875,3483.3792,25.95892840812,8497.700878125,9517.4249835,61407.325,63743.68,61407.325,63743.68,3539.2,487.2,5.76348179960615,0.764311065818604,57443.421,81200.8203125,95004.9609375,170952.5,11581.642578125,1,0,0,0,0,3,2,5,2,1,1,2,3,3,3,-52,-26,7,6,3,3,0,0,12,12
"372","372","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-25,0,"Republican",13635.16015625,13635.16015625,481.08,1.12,15271.379375,15271.379375,538.8096,3.52823138479591,13096.35055625,14667.912623,13418.8096875,61407.325,13418.8096875,61407.325,3483.3792,3539.2,25.95892840812,5.76348179960615,9517.4249835,83908.8984375,98173.4140625,95004.9609375,170952.5,1,1,0,1,6,0,3,3,1,2,1,3,3,3,3,-25,-50,7,3,6,3,0,0,12,12
"373","373","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-24,0,"Republican",30492.80078125,30492.80078125,1545,1.12,34151.936875,34151.936875,1730.4,5.06676973061136,28762.40078125,32213.888875,15271.379375,13418.8096875,15271.379375,13418.8096875,538.8096,3483.3792,3.52823138479591,25.95892840812,14667.912623,32089.759765625,37545.01953125,98173.4140625,95004.9609375,0,1,1,2,3,6,0,6,1,1,2,3,2,3,3,-24,-24,7,2,3,6,0,0,12,12
"374","374","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-23,0,"Republican",26240.5703125,26240.5703125,945.16,1.12,29389.43875,29389.43875,1058.5792,3.60190342185422,25181.9911125,28203.830046,34151.936875,15271.379375,34151.936875,15271.379375,1730.4,538.8096,5.06676973061136,3.52823138479591,32213.888875,184647,216036.984375,37545.01953125,98173.4140625,2,0,1,1,6,3,6,9,1,1,1,2,2,2,3,-23,-23,7,2,2,3,0,0,12,12
"375","375","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-22,0,"Republican",35707.23828125,35707.23828125,3798.32,1.12,39992.106875,39992.106875,4254.1184,10.6373950572215,31453.11988125,35227.494267,29389.43875,34151.936875,29389.43875,34151.936875,1058.5792,1730.4,3.60190342185422,5.06676973061136,28203.830046,53052.08984375,62070.9453125,216036.984375,37545.01953125,3,2,0,2,7,6,3,9,3,1,1,2,1,2,2,-66,-22,7,3,2,2,0,0,12,12
"376","376","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-21,0,"Republican",65145.26953125,65145.26953125,2424.48,1.12,72962.701875,72962.701875,2715.4176,3.72165165244574,62429.85193125,69921.434163,39992.106875,29389.43875,39992.106875,29389.43875,4254.1184,1058.5792,10.6373950572215,3.60190342185422,35227.494267,70934.3125,82993.140625,62070.9453125,216036.984375,4,3,2,5,18,7,6,13,7,3,1,4,2,1,2,-147,-63,7,14,3,2,0,0,12,12
"377","377","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-20,0,"Republican",27497.470703125,27497.470703125,3601.27,1.12,30797.1671875,30797.1671875,4033.4224,13.0967318371967,23464.048303125,26279.7340995,72962.701875,39992.106875,72962.701875,39992.106875,2715.4176,4254.1184,3.72165165244574,10.6373950572215,69921.434163,30689.3203125,35906.50390625,82993.140625,62070.9453125,1,4,3,7,5,18,7,25,3,7,3,10,2,2,1,-60,-140,7,6,14,3,0,0,12,12
"378","378","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-19,0,"Republican",77199.3125,77199.3125,1843.47,1.12,86463.23,86463.23,2064.6864,2.38793577339176,75134.6261,84150.781232,30797.1671875,72962.701875,30797.1671875,72962.701875,4033.4224,2715.4176,13.0967318371967,3.72165165244574,26279.7340995,79791.09375,93355.578125,35906.50390625,82993.140625,2,1,4,5,10,5,18,23,4,3,7,10,3,2,2,-76,-57,7,12,6,14,0,0,12,12
"379","379","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-18,0,"Republican",46455.33984375,46455.33984375,2730.08,1.12,52029.980625,52029.980625,3057.6896,5.87678404502577,43397.65024375,48605.368273,86463.23,30797.1671875,86463.23,30797.1671875,2064.6864,4033.4224,2.38793577339176,13.0967318371967,84150.781232,64120.69921875,75021.21875,93355.578125,35906.50390625,2,2,1,3,13,10,5,15,5,4,3,7,4,3,2,-90,-72,8,20,12,6,0,0,12,12
"380","380","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-17,0,"Republican",74648.2421875,74648.2421875,2149.61,1.12,83606.03125,83606.03125,2407.5632,2.87965253702914,72240.6789875,80909.560466,52029.980625,86463.23,52029.980625,86463.23,3057.6896,2064.6864,5.87678404502577,2.38793577339176,48605.368273,15232.41015625,17821.919921875,75021.21875,93355.578125,1,2,2,4,7,13,10,23,3,5,4,9,4,4,3,-51,-85,8,12,20,12,0,0,12,12
"381","381","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-16,0,"Republican",65328.21875,65328.21875,4736.69,1.12,73167.605,73167.605,5305.0928,7.25060332369769,60023.12595,67225.901064,83606.03125,52029.980625,83606.03125,52029.980625,2407.5632,3057.6896,2.87965253702914,5.87678404502577,80909.560466,79165.3984375,92623.515625,17821.919921875,75021.21875,0,1,2,3,2,7,13,20,3,3,5,8,4,4,4,-48,-48,8,12,12,20,0,0,12,12
"382","382","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-15,0,"Republican",77484.3984375,77484.3984375,2555.24,1.12,86782.52625,86782.52625,2861.8688,3.2977477421614,74622.5296375,83577.233194,73167.605,83606.03125,73167.605,83606.03125,5305.0928,2407.5632,7.25060332369769,2.87965253702914,67225.901064,1777.88000488281,2080.11962890625,92623.515625,17821.919921875,4,0,1,1,15,2,7,9,3,3,3,6,4,4,4,-45,-45,9,12,12,12,0,0,12,12
"383","383","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-14,1,"Republican",222001.125,222001.125,12200.72,1.12,248641.26,248641.26,13664.8064,5.49579196952268,208336.3186,233336.676832,86782.52625,73167.605,86782.52625,73167.605,2861.8688,5305.0928,3.2977477421614,7.25060332369769,83577.233194,197490.34375,231063.703125,2080.11962890625,92623.515625,1,4,0,4,16,15,2,17,4,3,3,6,5,4,4,-56,-42,9,20,12,12,0,0,12,12
"384","384","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-13,0,"Republican",76570.9765625,76570.9765625,4472.88,1.12,85759.49375,85759.49375,5009.6256,5.84148224405767,71561.3509625,80148.713078,248641.26,86782.52625,248641.26,86782.52625,13664.8064,2861.8688,5.49579196952268,3.2977477421614,233336.676832,63334.37109375,74101.2109375,231063.703125,2080.11962890625,1,1,4,5,2,16,15,31,5,4,3,7,5,5,4,-65,-52,9,25,20,12,0,0,12,12
"385","385","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-12,0,"Republican",76656.8984375,76656.8984375,4566.62,1.12,85855.72625,85855.72625,5114.6144,5.95721988898789,71542.2840375,80127.358122,85759.49375,248641.26,85759.49375,248641.26,5009.6256,13664.8064,5.84148224405767,5.49579196952268,80148.713078,162538.859375,190170.46875,74101.2109375,231063.703125,3,1,1,2,4,2,16,18,5,5,4,9,6,5,5,-60,-60,9,30,25,20,0,0,12,12
"386","386","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-11,0,"Republican",288640.03125,288640.03125,14504.77,1.12,323276.835,323276.835,16245.3424,5.02521079185893,272394.68885,305082.051512,85855.72625,85759.49375,85855.72625,85759.49375,5114.6144,5009.6256,5.95721988898789,5.84148224405767,80127.358122,101161.21875,118358.625,190170.46875,74101.2109375,2,3,1,4,13,4,2,6,12,5,5,10,5,6,5,-132,-55,8,60,30,25,0,0,12,12
"387","387","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-10,0,"Republican",309794.78125,309794.78125,23859.82,1.12,346970.155,346970.155,26722.9984,7.7018146993075,283071.78285,317040.396792,323276.835,85855.72625,323276.835,85855.72625,16245.3424,5114.6144,5.02521079185893,5.95721988898789,305082.051512,246824.40625,288784.5625,118358.625,190170.46875,0,2,3,5,4,13,4,17,9,12,5,17,6,5,6,-90,-120,8,54,60,30,0,0,12,12
"388","388","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-9,0,"Republican",334031.75,334031.75,16402.1,1.12,374115.56,374115.56,18370.352,4.91034160674846,315661.398,353540.76576,346970.155,323276.835,346970.155,323276.835,26722.9984,16245.3424,7.7018146993075,5.02521079185893,317040.396792,121579.21875,142247.6875,288784.5625,118358.625,1,0,2,2,9,4,13,17,8,9,12,21,7,6,5,-72,-81,8,56,54,60,0,0,12,12
"389","389","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-8,0,"Republican",236370.015625,236370.015625,16763.21,1.12,264734.4175,264734.4175,18774.7952,7.0919359021386,217595.220425,243706.646876,374115.56,346970.155,374115.56,346970.155,18370.352,26722.9984,4.91034160674846,7.7018146993075,353540.76576,273667.03125,320190.4375,142247.6875,288784.5625,3,1,0,1,4,9,4,13,10,8,9,17,8,7,6,-80,-64,8,80,56,54,1,0,13,12
"390","390","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-7,0,"Republican",322570.8125,322570.8125,52336.27,1.12,361279.31,361279.31,58616.6224,16.2247382503028,263954.1901,295628.692912,264734.4175,374115.56,264734.4175,374115.56,18774.7952,18370.352,7.0919359021386,4.91034160674846,243706.646876,611197.5625,715101.125,320190.4375,142247.6875,4,3,1,4,9,4,9,13,20,10,8,18,9,8,7,-140,-70,8,180,80,56,1,1,14,13
"391","391","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-6,0,"Republican",301850.3125,301850.3125,17040.49,1.12,338072.35,338072.35,19085.3488,5.6453444950467,282764.9637,316696.759344,361279.31,264734.4175,361279.31,264734.4175,58616.6224,18774.7952,16.2247382503028,7.0919359021386,295628.692912,206899.59375,242072.515625,715101.125,320190.4375,13,4,3,7,8,9,4,13,26,20,10,30,9,9,8,-156,-120,8,234,180,80,0,1,14,14
"392","392","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-5,0,"Republican",526078.125,526078.125,59642.92,1.12,589207.5,589207.5,66800.0704,11.3372742879206,459278.0546,514391.421152,338072.35,361279.31,338072.35,361279.31,19085.3488,58616.6224,5.6453444950467,16.2247382503028,316696.759344,763975.8125,893851.6875,242072.515625,715101.125,20,13,4,17,35,8,9,17,41,26,20,46,9,9,9,-205,-130,8,369,234,180,0,0,14,14
"393","393","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-4,0,"Republican",356412.96875,356412.96875,24649.78,1.12,399182.525,399182.525,27607.7536,6.91607269130832,328805.21515,368261.840968,589207.5,338072.35,589207.5,338072.35,66800.0704,19085.3488,11.3372742879206,5.6453444950467,514391.421152,754146.5,882351.4375,893851.6875,242072.515625,28,20,13,33,61,35,8,43,29,41,26,67,17,9,9,-116,-164,8,493,369,234,0,0,14,14
"394","394","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-3,0,"Republican",524224.125,524224.125,37925.72,1.12,587131.02,587131.02,42476.8064,7.23463842874458,481747.3186,539556.996832,399182.525,589207.5,399182.525,589207.5,27607.7536,66800.0704,6.91607269130832,11.3372742879206,368261.840968,1255685.5,1469152,882351.4375,893851.6875,25,28,20,48,90,61,35,96,41,29,41,70,21,17,9,-123,-87,8,861,493,369,0,0,14,14
"395","395","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-2,0,"Republican",430707.65625,430707.65625,13090.14,1.12,482392.575,482392.575,14660.9568,3.03921692824563,416046.69945,465972.303384,587131.02,399182.525,587131.02,399182.525,42476.8064,27607.7536,7.23463842874458,6.91607269130832,539556.996832,759420.875,888522.4375,1469152,882351.4375,20,25,28,53,71,90,61,151,24,41,29,70,19,21,17,-48,-82,7,456,861,493,0,0,14,14
"396","396","HUCKABEE, MIKE",2008,"Mike Huckabee",9,NA,-1,1,"Republican",631813.375,631813.375,52458.8,1.12,707630.98,707630.98,58753.856,8.30289482238327,573059.519,641826.66128,482392.575,587131.02,482392.575,587131.02,14660.9568,42476.8064,3.03921692824563,7.23463842874458,465972.303384,2665189,3118271,888522.4375,1469152,36,20,25,45,52,71,90,161,91,24,41,65,17,19,21,-91,-24,7,1547,456,861,0,0,14,14
"397","397","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-49,0,"Republican",49560,49560,150,1.12,55507.2,55507.2,168,0.302663438256659,49392,55319.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,21756.810546875,25455.466796875,NA,NA,1,NA,NA,0,3,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,NA,2,NA,NA,NA,2,NA,3,NA
"398","398","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-48,0,"Republican",67372,67372,23,1.12,75456.64,75456.64,25.76,0.0341388113756457,67346.24,75427.7888,55507.2,NA,55507.2,NA,168,NA,0.302663438256659,NA,55319.04,67586.171875,79075.8203125,25455.466796875,NA,0,1,NA,1,1,3,NA,3,0,0,NA,0,0,NA,NA,0,0,3,0,NA,NA,1,2,4,3
"399","399","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-47,0,"Republican",22650,22650,0.01,1.12,25368,25368,0.0112,4.41501103752759e-05,22649.9888,25367.987456,75456.64,55507.2,75456.64,55507.2,25.76,168,0.0341388113756457,0.302663438256659,75427.7888,17917.75,20963.767578125,79075.8203125,25455.466796875,3,0,1,1,0,1,3,4,0,0,0,0,0,0,NA,0,0,3,0,0,NA,0,1,4,4
"400","400","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-46,0,"Republican",68750,68750,250,1.12,77000,77000,280,0.363636363636364,68470,76686.4,25368,75456.64,25368,75456.64,0.0112,25.76,4.41501103752759e-05,0.0341388113756457,25367.987456,9805.419921875,11472.341796875,20963.767578125,79075.8203125,0,3,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4
"401","401","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-45,0,"Republican",61000,61000,400,1.12,68320,68320,448,0.655737704918033,60552,67818.24,77000,25368,77000,25368,280,0.0112,0.363636363636364,4.41501103752759e-05,76686.4,69149.96875,80905.46875,11472.341796875,20963.767578125,0,0,3,3,2,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4
"402","402","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-44,0,"Republican",40650,40650,200,1.12,45528,45528,224,0.4920049200492,40426,45277.12,68320,77000,68320,77000,448,280,0.655737704918033,0.363636363636364,67818.24,14272.330078125,16698.626953125,80905.46875,11472.341796875,0,0,0,0,4,2,2,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4
"403","403","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-43,0,"Republican",15900,15900,0.01,1.12,17808,17808,0.0112,6.28930817610063e-05,15899.9888,17807.987456,45528,68320,45528,68320,224,448,0.4920049200492,0.655737704918033,45277.12,20050.169921875,23458.69921875,16698.626953125,80905.46875,1,0,0,0,1,4,2,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4
"404","404","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-42,0,"Republican",12350,12350,0.01,1.12,13832,13832,0.0112,8.09716599190283e-05,12349.9888,13831.987456,17808,45528,17808,45528,0.0112,224,6.28930817610063e-05,0.4920049200492,17807.987456,58015.91015625,67878.6171875,23458.69921875,16698.626953125,0,1,0,1,3,1,4,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,4
"405","405","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-41,0,"Republican",33550,33550,0.01,1.12,37576,37576,0.0112,2.9806259314456e-05,33549.9888,37575.987456,13832,17808,13832,17808,0.0112,0.0112,8.09716599190283e-05,6.28930817610063e-05,13831.987456,30375.470703125,35539.30078125,67878.6171875,23458.69921875,0,0,1,1,1,3,1,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,4
"406","406","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-40,1,"Republican",68720,68720,500,1.12,76966.4,76966.4,560,0.727590221187427,68160,76339.2,37576,13832,37576,13832,0.0112,0.0112,2.9806259314456e-05,8.09716599190283e-05,37575.987456,30104.01953125,35221.703125,35539.30078125,67878.6171875,0,0,0,0,3,1,3,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,4
"407","407","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-39,0,"Republican",28950,28950,200,1.12,32424,32424,224,0.690846286701209,28726,32173.12,76966.4,37576,76966.4,37576,560,0.0112,0.727590221187427,2.9806259314456e-05,76339.2,15078.41015625,17641.740234375,35221.703125,35539.30078125,0,0,0,0,1,3,1,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,4
"408","408","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-38,0,"Republican",14150,14150,0.01,1.12,15848,15848,0.0112,7.06713780918728e-05,14149.9888,15847.987456,32424,76966.4,32424,76966.4,224,560,0.690846286701209,0.727590221187427,32173.12,152100.578125,177957.671875,17641.740234375,35221.703125,0,0,0,0,3,1,3,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,4
"409","409","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-37,0,"Republican",8000,8000,300,1.12,8960,8960,336,3.75,7664,8583.68,15848,32424,15848,32424,0.0112,224,7.06713780918728e-05,0.690846286701209,15847.987456,151617.078125,177391.984375,177957.671875,17641.740234375,1,0,0,0,3,3,1,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4
"410","410","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-36,0,"Republican",5875,5875,0.01,1.12,6580,6580,0.0112,0.000170212765957447,5874.9888,6579.987456,8960,15848,8960,15848,336,0.0112,3.75,7.06713780918728e-05,8583.68,33386.05859375,39061.69140625,177391.984375,177957.671875,1,1,0,1,4,3,3,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4
"411","411","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-35,0,"Republican",6750,6750,125,1.12,7560,7560,140,1.85185185185185,6610,7403.2,6580,8960,6580,8960,0.0112,336,0.000170212765957447,3.75,6579.987456,97344.84375,113893.4609375,39061.69140625,177391.984375,0,1,1,2,4,4,3,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4
"412","412","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-34,0,"Republican",21175,21175,200,1.12,23716,23716,224,0.944510035419126,20951,23465.12,7560,6580,7560,6580,140,0.0112,1.85185185185185,0.000170212765957447,7403.2,59041.5390625,69078.6015625,113893.4609375,39061.69140625,1,0,1,1,1,4,4,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4
"413","413","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-33,0,"Republican",18600,18600,1750,1.12,20832,20832,1960,9.40860215053763,16640,18636.8,23716,7560,23716,7560,224,140,0.944510035419126,1.85185185185185,23465.12,197881.65625,231521.53125,69078.6015625,113893.4609375,0,1,0,1,3,1,4,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4
"414","414","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-32,0,"Republican",26335,26335,2175,1.12,29495.2,29495.2,2436,8.25897095120562,23899,26766.88,20832,23716,20832,23716,1960,224,9.40860215053763,0.944510035419126,18636.8,6295.990234375,7366.30810546875,231521.53125,69078.6015625,1,0,1,1,2,3,1,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4
"415","415","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-31,0,"Republican",35975,35975,2775,1.12,40292,40292,3108,7.71369006254343,32867,36811.04,29495.2,20832,29495.2,20832,2436,1960,8.25897095120562,9.40860215053763,26766.88,37182.12890625,43503.09375,7366.30810546875,231521.53125,1,1,0,1,2,2,3,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4
"416","416","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-30,0,"Republican",14958.9501953125,14958.9501953125,1995.95,1.12,16754.02421875,16754.02421875,2235.464,13.342848087197,12723.4861953125,14250.30453875,40292,29495.2,40292,29495.2,3108,2436,7.71369006254343,8.25897095120562,36811.04,70341.09375,82299.078125,43503.09375,7366.30810546875,1,1,1,2,1,2,2,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4
"417","417","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-29,0,"Republican",28675,28675,3275,1.12,32116,32116,3668,11.4210985178727,25007,28007.84,16754.02421875,40292,16754.02421875,40292,2235.464,3108,13.342848087197,7.71369006254343,14250.30453875,65724.7734375,76897.984375,82299.078125,43503.09375,0,1,1,2,7,1,2,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4
"418","418","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-28,0,"Republican",35425,35425,4400,1.12,39676,39676,4928,12.4206069160198,30497,34156.64,32116,16754.02421875,32116,16754.02421875,3668,2235.464,11.4210985178727,13.342848087197,28007.84,34245.69921875,40067.46875,76897.984375,82299.078125,0,0,1,1,4,7,1,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4
"419","419","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-27,1,"Republican",35418.41015625,35418.41015625,3210,1.12,39668.619375,39668.619375,3595.2,9.06308325483536,31823.21015625,35641.995375,39676,32116,39676,32116,4928,3668,12.4206069160198,11.4210985178727,34156.64,118273,138379.40625,40067.46875,76897.984375,0,0,0,0,2,4,7,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4
"420","420","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-26,0,"Republican",8670,8670,903.41,1.12,9710.4,9710.4,1011.8192,10.4199538638985,7658.1808,8577.162496,39668.619375,39676,39668.619375,39676,3595.2,4928,9.06308325483536,12.4206069160198,35641.995375,27722.5,32435.32421875,138379.40625,40067.46875,0,0,0,0,5,2,4,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4
"421","421","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-25,0,"Republican",14649,14649,1399,1.12,16406.88,16406.88,1566.88,9.55013994129292,13082.12,14651.9744,9710.4,39668.619375,9710.4,39668.619375,1011.8192,3595.2,10.4199538638985,9.06308325483536,8577.162496,81089.421875,94874.625,32435.32421875,138379.40625,0,0,0,0,3,5,2,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4
"422","422","HUNTER, DUNCAN",2008,"Duncan Hunter",10,NA,-24,0,"Republican",12525,12525,825,1.12,14028,14028,924,6.58682634730539,11601,12993.12,16406.88,9710.4,16406.88,9710.4,1566.88,1011.8192,9.55013994129292,10.4199538638985,14651.9744,27678.5390625,32383.892578125,94874.625,32435.32421875,0,0,0,0,1,3,5,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4
