configuration,sessionid,type,distanceNeighbors,mean_degree,probRewire,seed,true_believer,n,step,result,finalPercentages,decay,winner,winnerPercent,winnerLead,meanDistance,clusterCoeff,meanDegree,degreeDistribution,timeShock,lengthShock,sizeShock,percentShocked
tmp,27,BA_min2,10,20,0,0.18,1,1000,11,converge,"0.299, 0.196, 0.253, 0.252",0,1,0.299,0.046,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,3,0.1,1
tmp,28,BA_min2,10,20,0,0.18,1,1000,11,converge,"0.303, 0.196, 0.25, 0.251",0,1,0.303,0.052,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,4,0.1,1
tmp,29,BA_min2,10,20,0,0.18,1,1000,11,converge,"0.299, 0.196, 0.253, 0.252",0,1,0.299,0.046,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,3,0.2,1
tmp,30,BA_min2,10,20,0,0.18,1,1000,11,converge,"0.308, 0.196, 0.25, 0.246",0,1,0.308,0.058,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,4,0.2,1
tmp,31,BA_min2,10,20,0,0.2,0.6,1000,11,converge,"0.257, 0.222, 0.208, 0.313",0,undecided,0.313,0.056,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,3,-0.2,1
tmp,32,BA_min2,10,20,0,0.2,0.6,1000,11,converge,"0.255, 0.222, 0.208, 0.315",0,undecided,0.315,0.06,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,4,-0.2,1
tmp,33,BA_min2,10,20,0,0.2,0.6,1000,11,converge,"0.257, 0.222, 0.208, 0.313",0,undecided,0.313,0.056,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,3,-0.1,1
tmp,34,BA_min2,10,20,0,0.2,0.6,1000,11,converge,"0.255, 0.222, 0.208, 0.315",0,undecided,0.315,0.06,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,4,-0.1,1
tmp,35,BA_min2,10,20,0,0.2,0.6,1000,11,converge,"0.265, 0.22, 0.206, 0.309",0,undecided,0.309,0.044,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,3,0,1
tmp,36,BA_min2,10,20,0,0.2,0.6,1000,11,converge,"0.268, 0.219, 0.204, 0.309",0,undecided,0.309,0.041,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,4,0,1
tmp,37,BA_min2,10,20,0,0.2,0.6,1000,11,converge,"0.325, 0.212, 0.203, 0.26",0,1,0.325,0.065,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,3,0.1,1
tmp,38,BA_min2,10,20,0,0.2,0.6,1000,11,converge,"0.325, 0.212, 0.203, 0.26",0,1,0.325,0.065,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,4,0.1,1
tmp,39,BA_min2,10,20,0,0.2,0.6,1000,11,converge,"0.325, 0.213, 0.202, 0.26",0,1,0.325,0.065,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,3,0.2,1
tmp,40,BA_min2,10,20,0,0.2,0.6,1000,11,converge,"0.325, 0.212, 0.203, 0.26",0,1,0.325,0.065,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,4,0.2,1
tmp,41,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.27, 0.225, 0.213, 0.292",0,undecided,0.292,0.022,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,3,-0.2,1
tmp,42,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.269, 0.225, 0.213, 0.293",0,undecided,0.293,0.024,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,4,-0.2,1
tmp,43,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.27, 0.225, 0.213, 0.292",0,undecided,0.292,0.022,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,3,-0.1,1
tmp,44,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.269, 0.225, 0.213, 0.293",0,undecided,0.293,0.024,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,4,-0.1,1
tmp,45,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.281, 0.22, 0.211, 0.288",0,undecided,0.288,0.007,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,3,0,1
tmp,46,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.287, 0.22, 0.205, 0.288",0,undecided,0.288,0.001,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,4,0,1
tmp,47,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.314, 0.214, 0.204, 0.268",0,1,0.314,0.046,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,3,0.1,1
tmp,48,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.317, 0.214, 0.204, 0.265",0,1,0.317,0.052,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,4,0.1,1
tmp,49,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.316, 0.214, 0.204, 0.266",0,1,0.316,0.05,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,3,0.2,1
tmp,50,BA_min2,10,20,0,0.2,0.8,1000,11,converge,"0.319, 0.214, 0.204, 0.263",0,1,0.319,0.056,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,4,0.2,1
tmp,51,BA_min2,10,20,0,0.2,1,1000,11,converge,"0.309, 0.209, 0.215, 0.267",0,1,0.309,0.042,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,3,-0.2,1
tmp,52,BA_min2,10,20,0,0.2,1,1000,11,converge,"0.309, 0.209, 0.215, 0.267",0,1,0.309,0.042,2.561786,0.05906,19.89,"[0,0,0,0,0,0,0,0,0,0,0.159,0.128,0.097,0.084,0.071,0.051,0.044,0.035,0.045,0.024,0.018,0.019,0.011,0.019,0.013,0.014,0.011,0.007,0.009,0.014,0.008,0.009,0.006,0.003,0.003,0.005,0.005,0.003,0.005,0.006,0.002,0.002,0.001,0.004,0.001,0.001,0.002,0.003,0,0.001,0.004,0.002,0.001,0.002,0.003,0,0.004,0.001,0,0.001,0,0.001,0.002,0.002,0.001,0,0.002,0.001,0,0,0,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0.001,0.001,0,0,0.001,0.001,0.004,0.001,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0.001,0,0,0.001,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0.001,0,0.001,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001]",3,4,-0.2,1
